# Created by CS-Studio Data Browser
# 
# Start Time : 2022-02-03 10:24:24.852
# End Time   : 2022-02-26 14:19:50.934
# Source     : Optimized Archived Data
# Desired Value Count: 10000.0
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HAD:STS:GAS:measure0
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure1
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure2
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure3
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure4
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure5
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 

# Time	HAD:STS:GAS:measure0 Value	HAD:STS:GAS:measure1 Value	HAD:STS:GAS:measure2 Value	HAD:STS:GAS:measure3 Value	HAD:STS:GAS:measure4 Value	HAD:STS:GAS:measure5 Value
2022-02-24 14:48:20.000	376.46	41.62	200.00	200.02	2.00	2.00
2022-02-24 14:51:40.000	372.64	41.58	199.98	200.00	2.00	2.00
2022-02-24 14:55:00.000	375.40	41.36	200.00	200.02	2.00	2.00
2022-02-24 14:58:20.000	373.29	41.55	199.99	199.98	2.00	2.00
2022-02-24 15:01:40.000	367.59	40.93	199.98	200.01	2.00	2.00
2022-02-24 15:05:00.000	378.74	41.77	200.00	199.99	2.00	2.00
2022-02-24 15:08:20.000	364.50	40.74	200.02	199.99	2.00	2.00
2022-02-24 15:11:40.000	371.38	41.43	200.00	199.98	2.00	2.00
2022-02-24 15:15:00.000	379.73	42.42	200.01	200.00	2.00	2.00
2022-02-24 15:18:20.000	373.77	41.50	199.99	200.00	2.00	2.00
2022-02-24 15:21:40.000	378.80	41.93	200.00	200.00	2.00	2.00
2022-02-24 15:25:00.000	373.97	41.74	199.99	200.00	2.00	2.00
2022-02-24 15:28:20.000	358.92	39.92	200.00	200.00	2.00	2.00
2022-02-24 15:31:40.000	373.88	41.13	199.98	200.00	2.00	2.00
2022-02-24 15:35:00.000	390.24	43.27	199.98	199.99	2.00	2.00
2022-02-24 15:38:20.000	379.44	42.01	199.98	199.99	2.00	2.00
2022-02-24 15:41:40.000	379.27	41.98	200.00	200.00	2.00	2.00
2022-02-24 15:45:00.000	375.78	41.66	200.03	200.00	2.00	2.00
2022-02-24 15:48:20.000	363.97	40.84	199.99	199.99	2.00	2.00
2022-02-24 15:51:40.000	378.55	41.83	200.00	199.99	2.00	2.00
2022-02-24 15:55:00.000	366.96	40.82	200.00	200.00	2.00	2.00
2022-02-24 15:58:20.000	377.36	41.91	200.01	200.01	2.00	2.00
2022-02-24 16:01:40.000	375.83	41.62	200.00	200.01	2.00	2.00
2022-02-24 16:05:00.000	360.07	40.21	200.00	199.99	2.00	2.00
2022-02-24 16:08:20.000	374.98	41.58	200.00	200.00	2.00	2.00
2022-02-24 16:11:40.000	394.69	43.90	200.00	199.99	2.00	2.00
2022-02-24 16:15:00.000	375.74	41.82	200.01	200.00	2.00	2.00
2022-02-24 16:18:20.000	381.36	42.45	199.98	199.99	2.00	2.00
2022-02-24 16:21:40.000	374.08	41.40	200.01	200.00	2.00	2.00
2022-02-24 16:25:00.000	377.02	41.95	200.02	199.99	2.00	2.00
2022-02-24 16:28:20.000	364.10	40.71	199.99	200.00	2.00	2.00
2022-02-24 16:31:40.000	379.05	41.68	200.00	200.01	2.00	2.00
2022-02-24 16:35:00.000	376.52	41.67	200.00	199.99	2.00	2.00
2022-02-24 16:38:20.000	364.02	40.21	199.99	200.00	2.00	2.00
2022-02-24 16:41:40.000	370.82	40.77	200.01	200.03	2.00	2.00
2022-02-24 16:45:00.000	375.46	41.64	199.98	200.02	2.00	2.00
2022-02-24 16:48:20.000	382.57	42.40	200.00	200.00	2.00	2.00
2022-02-24 16:51:40.000	376.99	41.94	199.98	199.99	2.00	2.00
2022-02-24 16:55:00.000	378.95	41.93	200.00	200.01	2.00	2.00
2022-02-24 16:58:20.000	378.01	42.40	199.99	200.00	2.00	2.00
2022-02-24 17:01:40.000	378.80	41.87	200.00	200.02	2.00	2.00
2022-02-24 17:05:00.000	372.65	41.52	200.03	199.98	2.00	2.00
2022-02-24 17:08:20.000	379.45	42.00	200.01	200.02	2.00	2.00
2022-02-24 17:11:40.000	394.75	43.60	200.00	199.99	2.00	2.00
2022-02-24 17:15:00.000	383.68	42.48	200.00	200.00	2.00	2.00
2022-02-24 17:18:20.000	378.76	41.68	200.01	199.98	2.00	2.00
2022-02-24 17:21:40.000	381.23	42.27	199.99	200.01	2.00	2.00
2022-02-24 17:25:00.000	371.39	41.18	200.01	200.01	2.00	2.00
2022-02-24 17:28:20.000	366.58	40.73	200.00	200.00	2.00	2.00
2022-02-24 17:31:40.000	385.82	42.75	200.00	200.00	2.00	2.00
2022-02-24 17:35:00.000	380.93	42.37	199.98	200.02	2.00	2.00
2022-02-24 17:38:20.000	389.36	43.51	200.00	199.99	2.00	2.00
2022-02-24 17:41:40.000	372.86	41.65	200.02	200.01	2.00	2.00
2022-02-24 17:45:00.000	386.89	42.89	200.00	200.02	2.00	2.00
2022-02-24 17:48:20.000	373.41	41.10	200.00	199.99	2.00	2.00
2022-02-24 17:51:40.000	373.71	41.72	199.99	199.99	2.00	2.00
2022-02-24 17:55:00.000	369.41	40.65	200.02	200.02	2.00	2.00
2022-02-24 17:58:20.000	378.30	42.20	200.01	200.01	2.00	2.00
2022-02-24 18:01:40.000	388.94	43.14	200.01	199.99	2.00	2.00
2022-02-24 18:05:00.000	365.09	40.61	200.00	200.00	2.00	2.00
2022-02-24 18:08:20.000	380.33	42.00	199.99	200.01	2.00	2.00
2022-02-24 18:11:40.000	372.06	41.40	199.99	200.01	2.00	2.00
2022-02-24 18:15:00.000	374.44	41.62	200.01	199.99	2.00	2.00
2022-02-24 18:18:20.000	366.17	40.84	199.99	200.00	2.00	2.00
2022-02-24 18:21:40.000	386.66	43.15	200.02	199.99	2.00	2.00
2022-02-24 18:25:00.000	375.03	41.20	200.02	200.01	2.00	2.00
2022-02-24 18:28:20.000	385.48	42.85	200.00	200.00	2.00	2.00
2022-02-24 18:31:40.000	375.48	41.59	200.00	200.00	2.00	2.00
2022-02-24 18:35:00.000	392.11	43.47	199.98	199.99	2.00	2.00
2022-02-24 18:38:20.000	362.17	40.06	200.00	200.01	2.00	2.00
2022-02-24 18:41:40.000	361.07	40.43	199.98	200.01	2.00	2.00
2022-02-24 18:45:00.000	378.55	41.86	200.00	199.99	2.00	2.00
2022-02-24 18:48:20.000	370.31	41.18	200.00	200.00	2.00	2.00
2022-02-24 18:51:40.000	373.07	41.76	200.01	199.99	2.00	2.00
2022-02-24 18:55:00.000	392.23	43.69	200.00	200.00	2.00	2.00
2022-02-24 18:58:20.000	384.54	42.83	200.01	200.01	2.00	2.00
2022-02-24 19:01:40.000	365.44	40.51	200.00	200.00	2.00	2.00
2022-02-24 19:05:00.000	360.45	40.21	199.99	200.02	2.00	2.00
2022-02-24 19:08:20.000	384.64	43.06	200.00	199.99	2.00	2.00
2022-02-24 19:11:40.000	376.47	41.80	200.02	199.99	2.00	2.00
2022-02-24 19:15:00.000	369.39	41.11	199.99	199.97	2.00	2.00
2022-02-24 19:18:20.000	369.61	41.15	199.98	200.00	2.00	2.00
2022-02-24 19:21:40.000	374.44	41.41	199.98	200.01	2.00	2.00
2022-02-24 19:25:00.000	381.52	42.38	200.02	200.00	2.00	2.00
2022-02-24 19:28:20.000	379.35	42.32	200.00	199.98	2.00	2.00
2022-02-24 19:31:40.000	372.26	41.20	200.00	200.01	2.00	2.00
2022-02-24 19:35:00.000	369.74	41.42	200.00	200.01	2.00	2.00
2022-02-24 19:38:20.000	364.51	40.61	200.01	200.00	2.00	2.00
2022-02-24 19:41:40.000	371.00	41.26	200.00	199.98	2.00	2.00
2022-02-24 19:45:00.000	370.33	40.89	200.00	200.00	2.00	2.00
2022-02-24 19:48:20.000	369.11	40.99	200.00	200.00	2.00	2.00
2022-02-24 19:51:40.000	390.60	43.33	199.99	200.02	2.00	2.00
2022-02-24 19:55:00.000	391.83	43.66	200.01	199.99	2.00	2.00
2022-02-24 19:58:20.000	369.01	40.60	200.00	200.00	2.00	2.00
2022-02-24 20:01:40.000	372.75	41.48	200.01	199.99	2.00	2.00
2022-02-24 20:05:00.000	385.24	42.73	199.98	200.00	2.00	2.00
2022-02-24 20:08:20.000	375.87	41.60	200.02	200.00	2.00	2.00
2022-02-24 20:11:40.000	379.39	42.03	199.99	200.00	2.00	2.00
2022-02-24 20:15:00.000	377.66	42.15	200.00	200.00	2.00	2.00
2022-02-24 20:18:20.000	362.52	40.32	200.00	200.01	2.00	2.00
2022-02-24 20:21:40.000	380.36	41.97	200.02	199.97	2.00	2.00
2022-02-24 20:25:00.000	375.98	41.83	200.00	200.02	2.00	2.00
2022-02-24 20:28:20.000	384.21	42.71	199.99	199.99	2.00	2.00
2022-02-24 20:31:40.000	367.05	40.72	200.01	199.99	2.00	2.00
2022-02-24 20:35:00.000	374.14	41.47	200.03	199.98	2.00	2.00
2022-02-24 20:38:20.000	367.63	40.83	200.01	199.99	2.00	2.00
2022-02-24 20:41:40.000	381.74	42.41	199.98	200.01	2.00	2.00
2022-02-24 20:45:00.000	379.32	42.14	199.99	200.00	2.00	2.00
2022-02-24 20:48:20.000	366.07	40.56	200.01	200.00	2.00	2.00
2022-02-24 20:51:40.000	363.64	40.31	200.00	200.00	2.00	2.00
2022-02-24 20:55:00.000	373.33	41.58	199.99	200.01	2.00	2.00
2022-02-24 20:58:20.000	376.91	42.08	199.99	200.00	2.00	2.00
2022-02-24 21:01:40.000	372.24	41.41	199.99	200.02	2.00	2.00
2022-02-24 21:05:00.000	384.58	42.64	200.00	200.00	2.00	2.00
2022-02-24 21:08:20.000	373.70	41.37	200.02	200.02	2.00	2.00
2022-02-24 21:11:40.000	377.80	41.84	200.01	200.01	2.00	2.00
2022-02-24 21:15:00.000	382.75	42.74	200.01	200.01	2.00	2.00
2022-02-24 21:18:20.000	350.74	39.15	199.99	199.99	2.00	2.00
2022-02-24 21:21:40.000	368.40	41.05	200.02	200.02	2.00	2.00
2022-02-24 21:25:00.000	376.21	42.15	200.00	199.99	2.00	2.00
2022-02-24 21:28:20.000	386.05	43.06	199.99	200.03	2.00	2.00
2022-02-24 21:31:40.000	384.82	42.76	200.02	200.02	2.00	2.00
2022-02-24 21:35:00.000	353.36	39.47	200.00	200.00	2.00	2.00
2022-02-24 21:38:20.000	379.35	42.20	200.01	200.01	2.00	2.00
2022-02-24 21:41:40.000	385.19	42.85	199.99	200.02	2.00	2.00
2022-02-24 21:45:00.000	387.71	42.92	200.02	200.01	2.00	2.00
2022-02-24 21:48:20.000	372.80	41.38	199.98	199.99	2.00	2.00
2022-02-24 21:51:40.000	366.99	41.05	200.00	200.02	2.00	2.00
2022-02-24 21:55:00.000	368.14	40.82	200.01	200.00	2.00	2.00
2022-02-24 21:58:20.000	379.35	42.14	200.02	199.99	2.00	2.00
2022-02-24 22:01:40.000	369.85	40.74	200.01	200.03	2.00	2.00
2022-02-24 22:05:00.000	372.64	41.57	199.99	200.00	2.00	2.00
2022-02-24 22:08:20.000	367.97	40.80	200.01	200.00	2.00	2.00
2022-02-24 22:11:40.000	363.45	40.32	200.00	199.99	2.00	2.00
2022-02-24 22:15:00.000	388.80	42.84	200.01	200.00	2.00	2.00
2022-02-24 22:18:20.000	365.79	40.75	199.99	199.99	2.00	2.00
2022-02-24 22:21:40.000	376.29	41.77	200.00	200.01	2.00	2.00
2022-02-24 22:25:00.000	373.73	41.81	200.01	200.03	2.00	2.00
2022-02-24 22:28:20.000	378.69	42.21	199.98	199.99	2.00	2.00
2022-02-24 22:31:40.000	386.99	42.91	200.00	200.00	2.00	2.00
2022-02-24 22:35:00.000	366.95	40.89	200.01	199.98	2.00	2.00
2022-02-24 22:38:20.000	369.64	41.07	199.99	200.01	2.00	2.00
2022-02-24 22:41:40.000	370.14	41.57	200.01	200.01	2.00	2.00
2022-02-24 22:45:00.000	382.73	42.68	200.00	200.01	2.00	2.00
2022-02-24 22:48:20.000	371.82	41.18	200.02	200.01	2.00	2.00
2022-02-24 22:51:40.000	363.68	40.10	200.01	200.00	2.00	2.00
2022-02-24 22:55:00.000	392.84	43.12	200.02	200.00	2.00	2.00
2022-02-24 22:58:20.000	384.12	42.41	200.00	200.01	2.00	2.00
2022-02-24 23:01:40.000	378.96	42.22	199.99	200.00	2.00	2.00
2022-02-24 23:05:00.000	367.05	40.97	199.99	199.98	2.00	2.00
2022-02-24 23:08:20.000	366.30	40.22	200.01	199.98	2.00	2.00
2022-02-24 23:11:40.000	370.12	41.37	200.00	200.01	2.00	2.00
2022-02-24 23:15:00.000	380.65	41.94	199.98	199.98	2.00	2.00
2022-02-24 23:18:20.000	377.05	42.37	199.99	200.01	2.00	2.00
2022-02-24 23:21:40.000	364.05	40.61	199.98	200.01	2.00	2.00
2022-02-24 23:25:00.000	396.67	43.66	199.99	200.01	2.00	2.00
2022-02-24 23:28:20.000	384.98	42.41	200.00	199.99	2.00	2.00
2022-02-24 23:31:40.000	369.88	41.19	199.99	200.01	2.00	2.00
2022-02-24 23:35:00.000	385.50	42.95	200.00	200.02	2.00	2.00
2022-02-24 23:38:20.000	359.34	39.68	200.01	200.01	2.00	2.00
2022-02-24 23:41:40.000	382.19	42.67	200.00	200.01	2.00	2.00
2022-02-24 23:45:00.000	373.43	40.89	199.98	200.01	2.00	2.00
2022-02-24 23:48:20.000	389.78	43.02	200.02	200.00	2.00	2.00
2022-02-24 23:51:40.000	371.63	41.24	200.01	200.01	2.00	2.00
2022-02-24 23:55:00.000	372.22	41.22	200.02	200.01	2.00	2.00
2022-02-24 23:58:20.000	371.84	41.11	200.00	200.01	2.00	2.00
2022-02-25 00:01:40.000	360.95	40.11	200.01	200.00	2.00	2.00
2022-02-25 00:05:00.000	374.37	41.62	199.99	200.00	2.00	2.00
2022-02-25 00:08:20.000	369.15	41.14	200.01	199.99	2.00	2.00
2022-02-25 00:11:40.000	378.83	42.29	199.99	200.02	2.00	2.00
2022-02-25 00:15:00.000	378.94	42.10	200.00	200.02	2.00	2.00
2022-02-25 00:18:20.000	378.71	41.97	200.02	199.99	2.00	2.00
2022-02-25 00:21:40.000	372.46	41.27	199.99	199.99	2.00	2.00
2022-02-25 00:25:00.000	376.75	41.86	199.98	200.00	2.00	2.00
2022-02-25 00:28:20.000	381.57	42.06	200.00	200.00	2.00	2.00
2022-02-25 00:31:40.000	382.09	42.58	199.99	199.99	2.00	2.00
2022-02-25 00:35:00.000	373.26	41.60	200.02	199.99	2.00	2.00
2022-02-25 00:38:20.000	378.96	42.10	199.99	200.00	2.00	2.00
2022-02-25 00:41:40.000	382.82	41.98	199.99	200.01	2.00	2.00
2022-02-25 00:45:00.000	359.69	40.33	200.00	199.99	2.00	2.00
2022-02-25 00:48:20.000	372.38	41.16	200.00	200.00	2.00	2.00
2022-02-25 00:51:40.000	379.41	41.91	200.00	200.02	2.00	2.00
2022-02-25 00:55:00.000	377.89	41.86	200.00	200.00	2.00	2.00
2022-02-25 00:58:20.000	375.36	41.51	200.00	199.99	2.00	2.00
2022-02-25 01:01:40.000	364.84	40.41	200.02	200.00	2.00	2.00
2022-02-25 01:05:00.000	382.13	42.35	199.99	200.01	2.00	2.00
2022-02-25 01:08:20.000	368.82	40.74	199.99	200.00	2.00	2.00
2022-02-25 01:11:40.000	378.28	42.28	200.00	200.00	2.00	2.00
2022-02-25 01:15:00.000	377.06	41.80	200.02	200.01	2.00	2.00
2022-02-25 01:18:20.000	355.69	39.49	200.01	200.01	2.00	2.00
2022-02-25 01:21:40.000	366.28	41.25	200.03	199.99	2.00	2.00
2022-02-25 01:25:00.000	353.68	39.02	200.02	199.99	2.00	2.00
2022-02-25 01:28:20.000	359.01	40.19	199.99	200.02	2.00	2.00
2022-02-25 01:31:40.000	359.43	40.01	200.00	199.99	2.00	2.00
2022-02-25 01:35:00.000	359.09	40.03	200.00	200.01	2.00	2.00
2022-02-25 01:38:20.000	362.79	40.39	200.00	200.01	2.00	2.00
2022-02-25 01:41:40.000	361.35	40.41	200.02	200.00	2.00	2.00
2022-02-25 01:45:00.000	373.94	41.35	200.01	199.99	2.00	2.00
2022-02-25 01:48:20.000	391.81	43.85	199.99	200.01	2.00	2.00
2022-02-25 01:51:40.000	386.12	42.95	199.99	200.00	2.00	2.00
2022-02-25 01:55:00.000	395.88	43.88	200.01	200.00	2.00	2.00
2022-02-25 01:58:20.000	392.44	43.56	200.01	200.00	2.00	2.00
2022-02-25 02:01:40.000	385.35	42.59	200.00	200.01	2.00	2.00
2022-02-25 02:05:00.000	368.32	41.52	200.01	200.01	2.00	2.00
2022-02-25 02:08:20.000	363.76	40.36	200.03	200.00	2.00	2.00
2022-02-25 02:11:40.000	366.93	40.38	200.01	200.00	2.00	2.00
2022-02-25 02:15:00.000	372.54	41.43	200.01	200.02	2.00	2.00
2022-02-25 02:18:20.000	374.29	41.61	200.01	200.01	2.00	2.00
2022-02-25 02:21:40.000	368.46	41.13	199.98	200.00	2.00	2.00
2022-02-25 02:25:00.000	362.65	40.48	200.00	200.01	2.00	2.00
2022-02-25 02:28:20.000	377.48	41.66	199.99	200.01	2.00	2.00
2022-02-25 02:31:40.000	376.71	41.48	200.00	200.00	2.00	2.00
2022-02-25 02:35:00.000	367.02	41.18	200.00	200.01	2.00	2.00
2022-02-25 02:38:20.000	384.44	42.44	199.99	199.98	2.00	2.00
2022-02-25 02:41:40.000	372.39	41.39	199.99	200.00	2.00	2.00
2022-02-25 02:45:00.000	385.79	43.06	200.00	199.99	2.00	2.00
2022-02-25 02:48:20.000	379.34	42.26	200.01	200.02	2.00	2.00
2022-02-25 02:51:40.000	405.33	45.05	199.97	200.00	2.00	2.00
2022-02-25 02:55:00.000	399.68	44.35	200.00	200.01	2.00	2.00
2022-02-25 02:58:20.000	384.99	42.88	199.98	200.01	2.00	2.00
2022-02-25 03:01:40.000	385.21	42.73	199.96	200.01	2.00	2.00
2022-02-25 03:05:00.000	394.25	43.48	200.01	200.01	2.00	2.00
2022-02-25 03:08:20.000	395.62	43.68	200.01	199.99	2.00	2.00
2022-02-25 03:11:40.000	370.85	41.78	199.99	200.00	2.00	2.00
2022-02-25 03:15:00.000	370.02	41.08	200.00	200.00	2.00	2.00
2022-02-25 03:18:20.000	382.16	42.45	200.01	200.01	2.00	2.00
2022-02-25 03:21:40.000	382.22	42.22	200.02	199.99	2.00	2.00
2022-02-25 03:25:00.000	376.13	41.54	200.01	200.01	2.00	2.00
2022-02-25 03:28:20.000	380.92	42.33	200.00	200.01	2.00	2.00
2022-02-25 03:31:40.000	367.13	40.84	199.99	200.01	2.00	2.00
2022-02-25 03:35:00.000	362.59	40.49	200.03	199.99	2.00	2.00
2022-02-25 03:38:20.000	365.54	40.51	199.99	200.00	2.00	2.00
2022-02-25 03:41:40.000	357.72	39.88	200.00	200.01	2.00	2.00
2022-02-25 03:45:00.000	363.43	40.65	200.00	200.00	2.00	2.00
2022-02-25 03:48:20.000	359.49	40.12	200.00	200.01	2.00	2.00
2022-02-25 03:51:40.000	362.58	40.27	199.99	200.01	2.00	2.00
2022-02-25 03:55:00.000	360.19	39.89	200.00	200.00	2.00	2.00
2022-02-25 03:58:20.000	362.77	40.73	200.00	200.01	2.00	2.00
2022-02-25 04:01:40.000	387.27	42.90	200.01	200.01	2.00	2.00
2022-02-25 04:05:00.000	385.26	43.10	199.97	200.01	2.00	2.00
2022-02-25 04:08:20.000	391.83	43.06	200.00	199.99	2.00	2.00
2022-02-25 04:11:40.000	378.89	41.99	200.00	199.99	2.00	2.00
2022-02-25 04:15:00.000	360.49	40.16	200.01	200.00	2.00	2.00
2022-02-25 04:18:20.000	380.84	42.03	199.99	199.98	2.00	2.00
2022-02-25 04:21:40.000	377.07	42.16	199.99	199.99	2.00	2.00
2022-02-25 04:25:00.000	380.42	42.69	200.01	199.98	2.00	2.00
2022-02-25 04:28:20.000	379.13	41.97	199.99	200.00	2.00	2.00
2022-02-25 04:31:40.000	375.88	41.75	200.02	200.01	2.00	2.00
2022-02-25 04:35:00.000	374.23	41.66	200.02	200.01	2.00	2.00
2022-02-25 04:38:20.000	385.69	42.89	199.99	200.00	2.00	2.00
2022-02-25 04:41:40.000	375.19	41.61	200.00	199.98	2.00	2.00
2022-02-25 04:45:00.000	398.46	44.51	199.98	200.01	2.00	2.00
2022-02-25 04:48:20.000	370.69	41.27	200.00	200.01	2.00	2.00
2022-02-25 04:51:40.000	375.62	41.61	200.01	200.02	2.00	2.00
2022-02-25 04:55:00.000	383.51	42.65	200.00	200.01	2.00	2.00
2022-02-25 04:58:20.000	377.75	41.62	199.99	200.00	2.00	2.00
2022-02-25 05:01:40.000	375.04	41.62	199.99	200.00	2.00	2.00
2022-02-25 05:05:00.000	374.51	41.85	199.99	199.97	2.00	2.00
2022-02-25 05:08:20.000	389.06	43.04	199.98	199.99	2.00	2.00
2022-02-25 05:11:40.000	354.32	39.36	200.00	200.00	2.00	2.00
2022-02-25 05:15:00.000	359.14	39.95	200.02	199.99	2.00	2.00
2022-02-25 05:18:20.000	367.28	41.23	200.01	200.00	2.00	2.00
2022-02-25 05:21:40.000	375.25	41.16	200.01	200.01	2.00	2.00
2022-02-25 05:25:00.000	377.78	42.37	199.99	200.00	2.00	2.00
2022-02-25 05:28:20.000	361.75	40.52	199.99	200.00	2.00	2.00
2022-02-25 05:31:40.000	357.61	40.12	200.01	199.99	2.00	2.00
2022-02-25 05:35:00.000	363.21	40.46	199.99	200.01	2.00	2.00
2022-02-25 05:38:20.000	358.66	40.27	200.02	200.01	2.00	2.00
2022-02-25 05:41:40.000	349.99	38.84	200.00	199.99	2.00	2.00
2022-02-25 05:45:00.000	358.03	39.28	200.00	200.02	2.00	2.00
2022-02-25 05:48:20.000	355.26	39.33	200.01	199.97	2.00	2.00
2022-02-25 05:51:40.000	371.01	40.74	200.00	199.99	2.00	2.00
2022-02-25 05:55:00.000	355.04	39.68	199.99	199.99	2.00	2.00
2022-02-25 05:58:20.000	365.57	40.56	200.01	200.01	2.00	2.00
2022-02-25 06:01:40.000	348.96	38.78	200.00	200.00	2.00	2.00
2022-02-25 06:05:00.000	362.07	40.82	200.03	200.01	2.00	2.00
2022-02-25 06:08:20.000	373.93	41.24	200.01	199.99	2.00	2.00
2022-02-25 06:11:40.000	395.49	44.12	200.01	200.00	2.00	2.00
2022-02-25 06:15:00.000	373.58	41.14	199.99	200.00	2.00	2.00
2022-02-25 06:18:20.000	361.91	40.29	199.99	200.00	2.00	2.00
2022-02-25 06:21:40.000	357.64	40.34	200.01	200.02	2.00	2.00
2022-02-25 06:25:00.000	361.45	40.16	200.01	200.00	2.00	2.00
2022-02-25 06:28:20.000	371.27	41.31	200.02	199.99	2.00	2.00
2022-02-25 06:31:40.000	370.23	41.06	200.01	199.99	2.00	2.00
2022-02-25 06:35:00.000	373.74	41.34	200.00	200.00	2.00	2.00
2022-02-25 06:38:20.000	375.59	41.84	200.01	200.00	2.00	2.00
2022-02-25 06:41:40.000	380.17	41.99	199.99	200.01	2.00	2.00
2022-02-25 06:45:00.000	389.92	43.09	200.01	200.01	2.00	2.00
2022-02-25 06:48:20.000	406.18	45.09	200.01	200.00	2.00	2.00
2022-02-25 06:51:40.000	393.64	43.55	199.99	200.02	2.00	2.00
2022-02-25 06:55:00.000	388.69	43.12	200.00	200.01	2.00	2.00
2022-02-25 06:58:20.000	384.33	42.58	200.01	199.99	2.00	2.00
2022-02-25 07:01:40.000	385.59	42.78	199.99	200.02	2.00	2.00
2022-02-25 07:05:00.000	377.67	41.61	200.00	199.98	2.00	2.00
2022-02-25 07:08:20.000	368.48	41.15	200.00	200.03	2.00	2.00
2022-02-25 07:11:40.000	370.53	41.31	200.00	200.00	2.00	2.00
2022-02-25 07:15:00.000	377.75	42.16	200.00	200.01	2.00	2.00
2022-02-25 07:18:20.000	376.31	41.42	199.99	200.00	2.00	2.00
2022-02-25 07:21:40.000	390.41	43.50	200.02	200.01	2.00	2.00
2022-02-25 07:25:00.000	382.08	42.48	199.99	199.99	2.00	2.00
2022-02-25 07:28:20.000	386.00	42.49	199.99	200.00	2.00	2.00
2022-02-25 07:31:40.000	373.10	41.60	199.99	200.01	2.00	2.00
2022-02-25 07:35:00.000	391.07	43.11	200.01	200.02	2.00	2.00
2022-02-25 07:38:20.000	371.91	41.75	200.00	200.01	2.00	2.00
2022-02-25 07:41:40.000	397.20	43.85	200.00	200.02	2.00	2.00
2022-02-25 07:45:00.000	373.23	41.63	200.01	200.02	2.00	2.00
2022-02-25 07:48:20.000	371.48	41.38	199.99	199.98	2.00	2.00
2022-02-25 07:51:40.000	380.06	42.52	200.00	199.99	2.00	2.00
2022-02-25 07:55:00.000	374.79	42.08	199.99	199.97	2.00	2.00
2022-02-25 07:58:20.000	341.45	38.20	200.00	199.99	2.00	2.00
2022-02-25 08:01:40.000	318.16	35.47	200.01	200.01	2.00	2.00
2022-02-25 08:05:00.000	332.68	37.48	199.97	200.01	2.00	2.00
2022-02-25 08:08:20.000	339.92	37.83	200.03	200.00	2.00	2.00
2022-02-25 08:11:40.000	357.36	39.34	200.01	199.97	2.00	2.00
2022-02-25 08:15:00.000	379.50	42.12	200.01	199.99	2.00	2.00
2022-02-25 08:18:20.000	369.69	41.07	200.01	199.99	2.00	2.00
2022-02-25 08:21:40.000	362.62	40.21	199.98	200.00	2.00	2.00
2022-02-25 08:25:00.000	383.02	42.35	199.99	200.01	2.00	2.00
2022-02-25 08:28:20.000	375.25	41.64	199.99	200.01	2.00	2.00
2022-02-25 08:31:40.000	351.94	39.00	200.00	200.01	2.00	2.00
2022-02-25 08:35:00.000	383.15	42.66	200.00	199.99	2.00	2.00
2022-02-25 08:38:20.000	374.31	42.08	200.00	200.02	2.00	2.00
2022-02-25 08:41:40.000	363.13	40.35	199.99	199.99	2.00	2.00
2022-02-25 08:45:00.000	369.69	41.18	200.03	200.00	2.00	2.00
2022-02-25 08:48:20.000	369.57	41.07	200.00	199.99	2.00	2.00
2022-02-25 08:51:40.000	365.92	40.96	200.00	199.99	2.00	2.00
2022-02-25 08:55:00.000	359.62	40.22	200.02	199.99	2.00	2.00
2022-02-25 08:58:20.000	379.83	42.49	199.99	199.97	2.00	2.00
2022-02-25 09:01:40.000	380.88	42.74	199.99	200.01	2.00	2.00
2022-02-25 09:05:00.000	382.94	42.42	200.00	200.02	2.00	2.00
2022-02-25 09:08:20.000	369.30	41.15	200.01	200.00	2.00	2.00
2022-02-25 09:11:40.000	357.66	40.02	200.01	200.00	2.00	2.00
2022-02-25 09:15:00.000	370.67	41.12	200.01	200.02	2.00	2.00
2022-02-25 09:18:20.000	382.87	43.07	200.00	200.00	2.00	2.00
2022-02-25 09:21:40.000	367.51	40.95	200.00	200.00	2.00	2.00
2022-02-25 09:25:00.000	394.36	43.54	200.02	199.99	2.00	2.00
2022-02-25 09:28:20.000	372.90	41.69	199.99	200.00	2.00	2.00
2022-02-25 09:31:40.000	351.09	39.36	199.99	199.98	2.00	2.00
2022-02-25 09:35:00.000	360.50	40.22	200.00	200.01	2.00	2.00
2022-02-25 09:38:20.000	430.19	47.73	200.02	200.00	2.00	2.00
